Foot,Phase,Slope,Intervention,Max Flexion,Max Abduction,Max Adduction,Max Internal Rotation,Max External Rotation,,,,,,,,,,,,,
Right,P6,15,1,134.44,N/A,-3.67,2.31,-7.27,,,,,,,,,,,,,
Right,P6,15,1,130.71,N/A,-4.43,2.74,-5.31,,,,,,,,,,,,,
Right,P6,15,1,128.76,N/A,-3.38,2.77,-5.17,,,,,,,,,,,,,
Right,P6,15,1,134.85,N/A,-4.60,3.94,-2.30,,,,,,,,,,,,,
Right,P6,15,1,147.86,N/A,-7.60,3.02,-8.46,,,,,,,,,,,,,
Right,P6,15,1,148.67,N/A,-7.27,2.31,-5.66,,,,,,,,,,,,,
Right,P6,15,1,148.42,N/A,-8.70,5.75,-5.26,,,,,,,,,,,,,
Right,P6,15,1,147.68,N/A,-8.94,5.32,-4.99,,,,,,,,,,,,,
Right,P6,15,1,149.46,N/A,-7.91,5.81,N/A,,,,,,,,,,,,,
Right,P6,15,1,107.15,8.96,N/A,10.23,N/A,,,,,,,,,,,,,
Right,P6,15,1,104.59,6.13,N/A,11.32,N/A,,,,,,,,,,,,,
Right,P6,15,1,103.67,7.51,N/A,11.44,N/A,,,,,,,,,,,,,
Right,P6,15,1,106.17,8.21,N/A,11.56,N/A,,,,,,,,,,,,,
Right,P6,15,1,109.95,9.17,N/A,12.66,N/A,,,,,,,,,,,,,
Right,P6,15,1,145.96,N/A,-10.15,13.42,-6.67,,,,,,,,,,,,,
Right,P6,15,1,149.36,N/A,-9.00,19.79,N/A,,,,,,,,,,,,,
Right,P6,15,1,142.66,N/A,-9.43,13.98,-4.06,,,,,,,,,,,,,
Right,P6,15,1,149.01,N/A,-9.04,19.87,-5.65,,,,,,,,,,,,,
Right,P6,15,1,118.99,1.16,-4.98,1.11,-4.64,,,,,,,,,,,,,
Right,P6,15,1,120.03,7.37,N/A,3.16,N/A,,,,,,,,,,,,,
Right,P6,15,1,119.81,6.12,N/A,4.52,N/A,,,,,,,,,,,,,
Right,P6,15,1,124.62,4.04,-1.01,11.23,N/A,,,,,,,,,,,,,
Right,P6,15,1,121.20,4.07,N/A,9.56,N/A,,,,,,,,,,,,,
Right,P6,15,1,118.72,1.70,N/A,7.82,N/A,,,,,,,,,,,,,
Right,P6,15,1,137.06,7.96,N/A,N/A,-12.65,,,,,,,,,,,,,
Right,P6,15,1,129.90,10.73,N/A,N/A,-13.89,,,,,,,,,,,,,
Right,P6,15,1,134.24,8.44,N/A,N/A,-13.23,,,,,,,,,,,,,
Right,P6,15,1,132.16,8.54,N/A,N/A,-12.62,,,,,,,,,,,,,
Right,P6,15,1,130.08,7.30,N/A,N/A,-11.18,,,,,,,,,,,,,
Right,P6,15,1,135.39,3.50,-4.46,17.33,N/A,,,,,,,,,,,,,
Right,P6,15,1,128.97,5.24,-2.31,12.94,N/A,,,,,,,,,,,,,
Right,P6,15,1,124.33,7.96,-1.95,7.50,-0.96,,,,,,,,,,,,,
Right,P6,15,1,129.65,6.18,-2.69,11.20,N/A,,,,,,,,,,,,,
Right,P6,15,1,132.12,4.22,-1.43,12.59,N/A,,,,,,,,,,,,,
Right,P6,15,2,134.99,N/A,-9.94,8.85,N/A,,,,,,,,,,,,,
Right,P6,15,2,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,15,2,125.94,N/A,-12.72,19.09,N/A,,,,,,,,,,,,,
Right,P6,15,2,137.68,N/A,-10.49,14.60,N/A,,,,,,,,,,,,,
Right,P6,15,2,138.02,N/A,-9.00,14.56,N/A,,,,,,,,,,,,,
Right,P6,15,2,118.53,8.98,N/A,N/A,-13.90,,,,,,,,,,,,,
Right,P6,15,2,116.23,7.73,N/A,N/A,-10.99,,,,,,,,,,,,,
Right,P6,15,2,115.29,9.85,N/A,N/A,-14.71,,,,,,,,,,,,,
Right,P6,15,2,118.60,11.64,N/A,N/A,-11.89,,,,,,,,,,,,,
Right,P6,15,2,121.00,7.62,N/A,N/A,-16.97,,,,,,,,,,,,,
Right,P6,15,2,132.30,N/A,-5.28,2.60,-4.45,,,,,,,,,,,,,
Right,P6,15,2,138.23,N/A,-8.33,3.64,-4.43,,,,,,,,,,,,,
Right,P6,15,2,138.06,N/A,-8.07,3.84,-4.81,,,,,,,,,,,,,
Right,P6,15,2,132.73,N/A,-5.01,2.75,-3.90,,,,,,,,,,,,,
Right,P6,15,2,133.32,N/A,-5.48,4.05,-3.17,,,,,,,,,,,,,
Right,P6,15,2,125.55,N/A,-2.38,N/A,-13.16,,,,,,,,,,,,,
Right,P6,15,2,126.70,N/A,-3.63,N/A,-9.39,,,,,,,,,,,,,
Right,P6,15,2,131.62,N/A,-3.81,N/A,-9.67,,,,,,,,,,,,,
Right,P6,15,2,134.94,N/A,-10.01,N/A,-10.17,,,,,,,,,,,,,
Right,P6,15,2,119.88,0.68,-0.53,N/A,-13.08,,,,,,,,,,,,,
Right,P6,15,2,95.98,2.61,N/A,4.85,N/A,,,,,,,,,,,,,
Right,P6,15,2,98.49,2.71,N/A,5.90,N/A,,,,,,,,,,,,,
Right,P6,15,2,100.82,N/A,-2.14,4.65,N/A,,,,,,,,,,,,,
Right,P6,15,2,102.72,N/A,-2.97,9.86,N/A,,,,,,,,,,,,,
Right,P6,15,2,100.93,3.94,N/A,6.09,N/A,,,,,,,,,,,,,
Right,P6,15,2,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,15,2,137.79,N/A,-16.57,11.04,N/A,,,,,,,,,,,,,
Right,P6,15,2,136.74,N/A,-16.79,9.79,N/A,,,,,,,,,,,,,
Right,P6,15,2,137.71,N/A,-16.50,10.97,N/A,,,,,,,,,,,,,
Right,P6,15,2,136.03,N/A,-17.17,7.52,N/A,,,,,,,,,,,,,
Right,P6,15,2,104.53,1.19,-1.59,N/A,-21.03,,,,,,,,,,,,,
Right,P6,15,2,100.33,4.36,N/A,N/A,-19.64,,,,,,,,,,,,,
Right,P6,15,2,102.14,1.60,-0.76,N/A,-17.55,,,,,,,,,,,,,
Right,P6,15,2,101.07,3.53,N/A,N/A,-20.03,,,,,,,,,,,,,
Right,P6,15,2,106.35,0.98,-2.49,N/A,-21.59,,,,,,,,,,,,,
Right,P6,15,2,114.92,10.07,N/A,N/A,-15.28,,,,,,,,,,,,,
Right,P6,15,2,124.27,6.34,N/A,N/A,-12.48,,,,,,,,,,,,,
Right,P6,15,2,113.92,8.03,N/A,N/A,-11.59,,,,,,,,,,,,,
Right,P6,15,2,127.41,9.36,N/A,N/A,-11.24,,,,,,,,,,,,,
Right,P6,15,2,139.94,6.86,N/A,N/A,-9.88,,,,,,,,,,,,,
Right,P6,15,2,113.42,9.63,N/A,N/A,-7.09,,,,,,,,,,,,,
Right,P6,15,2,111.77,7.96,N/A,N/A,-7.20,,,,,,,,,,,,,
Right,P6,15,2,109.68,9.41,N/A,N/A,-6.12,,,,,,,,,,,,,
Right,P6,15,2,108.89,8.22,N/A,N/A,-5.40,,,,,,,,,,,,,
Right,P6,15,2,110.93,9.34,N/A,N/A,-4.46,,,,,,,,,,,,,
Right,P6,15,3,113.64,N/A,-11.67,4.50,N/A,,,,,,,,,,,,,
Right,P6,15,3,122.97,N/A,-12.12,11.46,N/A,,,,,,,,,,,,,
Right,P6,15,3,112.34,N/A,-11.30,10.05,N/A,,,,,,,,,,,,,
Right,P6,15,3,112.63,N/A,-5.26,2.03,N/A,,,,,,,,,,,,,
Right,P6,15,3,113.14,N/A,-10.14,11.07,N/A,,,,,,,,,,,,,
Right,P6,15,3,113.74,11.23,N/A,N/A,-13.74,,,,,,,,,,,,,
Right,P6,15,3,111.96,9.90,N/A,N/A,-12.67,,,,,,,,,,,,,
Right,P6,15,3,112.14,9.87,N/A,N/A,-13.40,,,,,,,,,,,,,
Right,P6,15,3,113.32,8.01,N/A,N/A,-14.24,,,,,,,,,,,,,
Right,P6,15,3,113.85,10.50,N/A,N/A,-13.97,,,,,,,,,,,,,
Right,P6,15,3,135.49,N/A,-4.31,9.18,N/A,,,,,,,,,,,,,
Right,P6,15,3,136.58,N/A,-3.61,8.31,N/A,,,,,,,,,,,,,
Right,P6,15,3,136.79,N/A,-3.90,5.30,N/A,,,,,,,,,,,,,
Right,P6,15,3,131.04,N/A,-4.36,4.83,N/A,,,,,,,,,,,,,
Right,P6,15,3,130.69,N/A,-4.08,1.94,-1.85,,,,,,,,,,,,,
Right,P6,15,3,118.73,N/A,-5.19,N/A,-12.50,,,,,,,,,,,,,
Right,P6,15,3,122.20,N/A,-3.77,N/A,-12.80,,,,,,,,,,,,,
Right,P6,15,3,117.42,N/A,-2.07,N/A,-15.15,,,,,,,,,,,,,
Right,P6,15,3,118.23,N/A,-4.96,N/A,-13.32,,,,,,,,,,,,,
Right,P6,15,3,120.88,N/A,-5.01,N/A,-8.61,,,,,,,,,,,,,
Right,P6,15,3,99.19,3.42,N/A,5.47,N/A,,,,,,,,,,,,,
Right,P6,15,3,103.02,2.07,-0.07,7.42,N/A,,,,,,,,,,,,,
Right,P6,15,3,103.78,0.24,-2.06,8.44,N/A,,,,,,,,,,,,,
Right,P6,15,3,101.90,0.78,-1.88,9.72,N/A,,,,,,,,,,,,,
Right,P6,15,3,101.13,0.40,-0.95,8.41,N/A,,,,,,,,,,,,,
Right,P6,15,3,113.25,N/A,-7.07,N/A,-15.41,,,,,,,,,,,,,
Right,P6,15,3,116.91,N/A,-8.26,N/A,-12.36,,,,,,,,,,,,,
Right,P6,15,3,118.79,N/A,-6.60,N/A,-8.77,,,,,,,,,,,,,
Right,P6,15,3,112.81,N/A,-13.29,N/A,-16.13,,,,,,,,,,,,,
Right,P6,15,3,121.96,N/A,-9.01,N/A,-7.25,,,,,,,,,,,,,
Right,P6,15,3,98.78,3.00,N/A,N/A,-19.34,,,,,,,,,,,,,
Right,P6,15,3,111.56,12.79,N/A,N/A,-10.72,,,,,,,,,,,,,
Right,P6,15,3,101.88,3.92,N/A,N/A,-24.19,,,,,,,,,,,,,
Right,P6,15,3,99.95,4.16,N/A,N/A,-18.58,,,,,,,,,,,,,
Right,P6,15,3,107.33,1.94,-1.35,N/A,-14.67,,,,,,,,,,,,,
Right,P6,15,3,118.95,13.55,N/A,N/A,-16.41,,,,,,,,,,,,,
Right,P6,15,3,122.47,8.73,N/A,N/A,-11.99,,,,,,,,,,,,,
Right,P6,15,3,112.29,13.37,N/A,N/A,-15.99,,,,,,,,,,,,,
Right,P6,15,3,122.95,8.44,N/A,N/A,-12.64,,,,,,,,,,,,,
Right,P6,15,3,122.21,8.72,N/A,N/A,-14.17,,,,,,,,,,,,,
Right,P6,15,3,114.72,8.59,N/A,N/A,-2.50,,,,,,,,,,,,,
Right,P6,15,3,113.64,7.77,N/A,0.28,-1.72,,,,,,,,,,,,,
Right,P6,15,3,112.20,9.85,N/A,0.98,-1.17,,,,,,,,,,,,,
Right,P6,15,3,108.00,7.82,N/A,1.55,N/A,,,,,,,,,,,,,
Right,P6,15,3,111.59,9.46,N/A,1.48,-0.33,,,,,,,,,,,,,
Right,P6,15,4,140.50,N/A,-6.51,17.12,N/A,,,,,,,,,,,,,
Right,P6,15,4,142.47,N/A,-7.98,26.57,N/A,,,,,,,,,,,,,
Right,P6,15,4,141.69,N/A,-4.91,8.41,N/A,,,,,,,,,,,,,
Right,P6,15,4,143.98,N/A,-7.70,23.52,N/A,,,,,,,,,,,,,
Right,P6,15,4,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,15,4,123.47,8.01,N/A,N/A,-8.93,,,,,,,,,,,,,
Right,P6,15,4,123.46,10.28,N/A,N/A,-12.16,,,,,,,,,,,,,
Right,P6,15,4,126.59,8.14,N/A,N/A,-10.78,,,,,,,,,,,,,
Right,P6,15,4,126.70,8.58,N/A,N/A,-10.61,,,,,,,,,,,,,
Right,P6,15,4,124.36,10.87,N/A,N/A,-9.65,,,,,,,,,,,,,
Right,P6,15,4,132.00,N/A,-3.61,9.43,N/A,,,,,,,,,,,,,
Right,P6,15,4,133.59,N/A,-4.96,10.18,N/A,,,,,,,,,,,,,
Right,P6,15,4,132.94,N/A,-5.16,9.52,N/A,,,,,,,,,,,,,
Right,P6,15,4,132.92,N/A,-5.46,10.74,N/A,,,,,,,,,,,,,
Right,P6,15,4,132.62,N/A,-5.81,10.38,N/A,,,,,,,,,,,,,
Right,P6,15,4,141.25,N/A,-4.23,N/A,-11.09,,,,,,,,,,,,,
Right,P6,15,4,142.31,N/A,-5.42,N/A,-7.90,,,,,,,,,,,,,
Right,P6,15,4,142.01,N/A,-5.97,N/A,-8.73,,,,,,,,,,,,,
Right,P6,15,4,140.03,N/A,-7.14,N/A,-7.84,,,,,,,,,,,,,
Right,P6,15,4,142.33,N/A,-7.59,N/A,-6.70,,,,,,,,,,,,,
Right,P6,15,4,112.45,5.89,N/A,13.78,N/A,,,,,,,,,,,,,
Right,P6,15,4,106.06,6.60,N/A,10.90,N/A,,,,,,,,,,,,,
Right,P6,15,4,108.88,8.16,N/A,12.19,N/A,,,,,,,,,,,,,
Right,P6,15,4,111.55,5.86,N/A,13.80,N/A,,,,,,,,,,,,,
Right,P6,15,4,110.00,7.34,N/A,13.62,N/A,,,,,,,,,,,,,
Right,P6,15,4,138.16,N/A,-11.39,5.82,-9.66,,,,,,,,,,,,,
Right,P6,15,4,135.96,N/A,-8.59,4.49,-2.19,,,,,,,,,,,,,
Right,P6,15,4,135.62,N/A,-9.09,3.39,-3.08,,,,,,,,,,,,,
Right,P6,15,4,138.08,N/A,-11.86,7.38,-1.31,,,,,,,,,,,,,
Right,P6,15,4,139.25,N/A,-12.08,9.29,-6.28,,,,,,,,,,,,,
Right,P6,15,4,117.56,6.54,N/A,6.46,N/A,,,,,,,,,,,,,
Right,P6,15,4,119.74,6.55,N/A,5.69,N/A,,,,,,,,,,,,,
Right,P6,15,4,125.95,1.13,-1.67,6.64,N/A,,,,,,,,,,,,,
Right,P6,15,4,119.68,1.46,-0.73,4.80,N/A,,,,,,,,,,,,,
Right,P6,15,4,116.26,4.08,N/A,5.38,N/A,,,,,,,,,,,,,
Right,P6,15,4,135.73,9.35,N/A,N/A,-15.12,,,,,,,,,,,,,
Right,P6,15,4,136.41,5.86,N/A,N/A,-13.69,,,,,,,,,,,,,
Right,P6,15,4,134.87,10.37,N/A,N/A,-16.37,,,,,,,,,,,,,
Right,P6,15,4,136.36,9.15,N/A,N/A,-16.30,,,,,,,,,,,,,
Right,P6,15,4,130.62,13.57,N/A,N/A,-18.40,,,,,,,,,,,,,
Right,P6,15,4,127.71,7.80,-0.08,7.17,-2.34,,,,,,,,,,,,,
Right,P6,15,4,123.79,7.08,N/A,4.60,-1.18,,,,,,,,,,,,,
Right,P6,15,4,124.24,6.21,N/A,5.02,N/A,,,,,,,,,,,,,
Right,P6,15,4,128.11,7.84,N/A,6.20,-0.39,,,,,,,,,,,,,
Right,P6,15,4,126.93,7.17,N/A,7.11,N/A,,,,,,,,,,,,,
Right,P6,30,1,133.55,N/A,-6.95,9.78,N/A,,,,,,,,,,,,,
Right,P6,30,1,145.58,N/A,-11.38,26.44,N/A,,,,,,,,,,,,,
Right,P6,30,1,145.41,N/A,-12.02,27.62,N/A,,,,,,,,,,,,,
Right,P6,30,1,145.87,N/A,-12.61,27.96,N/A,,,,,,,,,,,,,
Right,P6,30,1,145.01,N/A,-12.10,28.15,N/A,,,,,,,,,,,,,
Right,P6,30,1,113.16,12.47,N/A,N/A,-10.61,,,,,,,,,,,,,
Right,P6,30,1,115.03,13.30,N/A,N/A,-10.48,,,,,,,,,,,,,
Right,P6,30,1,113.83,12.45,N/A,N/A,-11.83,,,,,,,,,,,,,
Right,P6,30,1,117.86,12.11,N/A,N/A,-14.15,,,,,,,,,,,,,
Right,P6,30,1,116.89,10.44,N/A,N/A,-15.48,,,,,,,,,,,,,
Right,P6,30,1,133.16,2.48,-4.22,4.44,-0.66,,,,,,,,,,,,,
Right,P6,30,1,135.54,0.24,-4.50,3.94,N/A,,,,,,,,,,,,,
Right,P6,30,1,137.05,0.00,-5.15,4.67,N/A,,,,,,,,,,,,,
Right,P6,30,1,132.71,N/A,-4.73,2.21,N/A,,,,,,,,,,,,,
Right,P6,30,1,134.49,N/A,-5.52,3.57,N/A,,,,,,,,,,,,,
Right,P6,30,1,125.12,0.85,-4.44,N/A,-10.42,,,,,,,,,,,,,
Right,P6,30,1,131.90,1.62,-5.31,N/A,-10.60,,,,,,,,,,,,,
Right,P6,30,1,136.01,2.03,-7.01,N/A,-10.81,,,,,,,,,,,,,
Right,P6,30,1,131.42,0.19,-7.07,N/A,-9.64,,,,,,,,,,,,,
Right,P6,30,1,136.80,1.56,-7.32,N/A,-9.52,,,,,,,,,,,,,
Right,P6,30,1,94.45,11.03,N/A,3.39,N/A,,,,,,,,,,,,,
Right,P6,30,1,94.06,11.25,N/A,3.10,N/A,,,,,,,,,,,,,
Right,P6,30,1,95.49,10.88,N/A,3.89,N/A,,,,,,,,,,,,,
Right,P6,30,1,95.83,12.04,N/A,4.91,N/A,,,,,,,,,,,,,
Right,P6,30,1,92.94,11.70,N/A,5.29,N/A,,,,,,,,,,,,,
Right,P6,30,1,155.91,N/A,-9.30,22.78,N/A,,,,,,,,,,,,,
Right,P6,30,1,155.89,N/A,-4.36,24.56,N/A,,,,,,,,,,,,,
Right,P6,30,1,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,30,1,156.25,0.68,-0.86,23.16,N/A,,,,,,,,,,,,,
Right,P6,30,1,157.14,2.41,-1.85,26.64,N/A,,,,,,,,,,,,,
Right,P6,30,1,113.19,3.55,-1.06,N/A,-6.10,,,,,,,,,,,,,
Right,P6,30,1,113.79,2.02,-1.76,N/A,-5.81,,,,,,,,,,,,,
Right,P6,30,1,110.38,6.55,N/A,N/A,-8.42,,,,,,,,,,,,,
Right,P6,30,1,126.51,2.30,-6.16,4.85,-6.54,,,,,,,,,,,,,
Right,P6,30,1,130.42,4.04,-5.81,6.54,-3.87,,,,,,,,,,,,,
Right,P6,30,1,132.69,13.07,N/A,N/A,-19.11,,,,,,,,,,,,,
Right,P6,30,1,131.51,12.87,N/A,N/A,-19.18,,,,,,,,,,,,,
Right,P6,30,1,128.80,10.24,N/A,N/A,-15.95,,,,,,,,,,,,,
Right,P6,30,1,131.85,8.78,N/A,N/A,-13.90,,,,,,,,,,,,,
Right,P6,30,1,136.23,10.45,N/A,N/A,-18.68,,,,,,,,,,,,,
Right,P6,30,1,127.75,7.81,N/A,7.46,N/A,,,,,,,,,,,,,
Right,P6,30,1,128.36,8.36,N/A,5.55,N/A,,,,,,,,,,,,,
Right,P6,30,1,126.65,6.03,N/A,7.19,N/A,,,,,,,,,,,,,
Right,P6,30,1,136.12,6.53,-1.73,11.79,N/A,,,,,,,,,,,,,
Right,P6,30,1,133.82,5.94,-1.36,11.96,N/A,,,,,,,,,,,,,
Right,P6,30,2,87.16,1.55,-3.20,N/A,-23.58,,,,,,,,,,,,,
Right,P6,30,2,91.71,1.42,-0.65,N/A,-19.44,,,,,,,,,,,,,
Right,P6,30,2,89.55,2.30,-0.48,N/A,-14.40,,,,,,,,,,,,,
Right,P6,30,2,88.97,3.96,N/A,N/A,-16.00,,,,,,,,,,,,,
Right,P6,30,2,93.97,5.10,-1.66,N/A,-14.65,,,,,,,,,,,,,
Right,P6,30,2,97.84,10.77,N/A,N/A,-15.70,,,,,,,,,,,,,
Right,P6,30,2,97.18,11.89,N/A,N/A,-15.82,,,,,,,,,,,,,
Right,P6,30,2,100.98,12.79,N/A,N/A,-17.26,,,,,,,,,,,,,
Right,P6,30,2,98.59,11.31,N/A,N/A,-14.81,,,,,,,,,,,,,
Right,P6,30,2,99.52,14.80,N/A,N/A,-17.33,,,,,,,,,,,,,
Right,P6,30,2,132.38,0.22,-4.78,4.16,N/A,,,,,,,,,,,,,
Right,P6,30,2,129.81,0.21,-5.17,3.29,N/A,,,,,,,,,,,,,
Right,P6,30,2,134.18,N/A,-6.86,2.68,-0.58,,,,,,,,,,,,,
Right,P6,30,2,133.42,N/A,-7.45,3.52,-1.17,,,,,,,,,,,,,
Right,P6,30,2,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,30,2,128.37,2.37,-8.83,N/A,-20.15,,,,,,,,,,,,,
Right,P6,30,2,126.07,0.90,-6.53,N/A,-16.26,,,,,,,,,,,,,
Right,P6,30,2,148.22,N/A,-10.88,N/A,-13.74,,,,,,,,,,,,,
Right,P6,30,2,133.66,0.75,-8.03,N/A,-13.50,,,,,,,,,,,,,
Right,P6,30,2,137.83,N/A,-11.41,N/A,-13.42,,,,,,,,,,,,,
Right,P6,30,2,90.53,4.10,N/A,N/A,-3.61,,,,,,,,,,,,,
Right,P6,30,2,89.06,7.65,-0.23,N/A,-3.19,,,,,,,,,,,,,
Right,P6,30,2,85.55,5.47,N/A,N/A,-2.43,,,,,,,,,,,,,
Right,P6,30,2,85.42,6.08,N/A,0.47,-1.39,,,,,,,,,,,,,
Right,P6,30,2,81.04,5.81,N/A,2.26,N/A,,,,,,,,,,,,,
Right,P6,30,2,101.14,4.11,N/A,N/A,-10.67,,,,,,,,,,,,,
Right,P6,30,2,104.06,5.30,N/A,N/A,-13.11,,,,,,,,,,,,,
Right,P6,30,2,144.11,N/A,-10.56,13.98,N/A,,,,,,,,,,,,,
Right,P6,30,2,145.65,N/A,-9.71,13.87,N/A,,,,,,,,,,,,,
Right,P6,30,2,150.53,N/A,-10.50,28.89,N/A,,,,,,,,,,,,,
Right,P6,30,2,91.60,1.40,-0.47,N/A,-9.12,,,,,,,,,,,,,
Right,P6,30,2,89.07,3.74,N/A,N/A,-7.72,,,,,,,,,,,,,
Right,P6,30,2,91.06,5.23,N/A,N/A,-9.62,,,,,,,,,,,,,
Right,P6,30,2,91.79,4.96,N/A,N/A,-10.19,,,,,,,,,,,,,
Right,P6,30,2,92.03,4.08,N/A,N/A,-6.54,,,,,,,,,,,,,
Right,P6,30,2,113.45,9.19,N/A,N/A,-16.67,,,,,,,,,,,,,
Right,P6,30,2,116.78,14.46,N/A,N/A,-18.86,,,,,,,,,,,,,
Right,P6,30,2,105.35,13.49,N/A,N/A,-16.30,,,,,,,,,,,,,
Right,P6,30,2,112.14,13.49,N/A,N/A,-18.68,,,,,,,,,,,,,
Right,P6,30,2,100.29,12.78,N/A,N/A,-17.74,,,,,,,,,,,,,
Right,P6,30,2,95.02,10.92,N/A,0.42,-0.45,,,,,,,,,,,,,
Right,P6,30,2,96.71,12.30,N/A,N/A,-3.16,,,,,,,,,,,,,
Right,P6,30,2,95.37,12.56,N/A,N/A,-2.29,,,,,,,,,,,,,
Right,P6,30,2,94.13,12.79,N/A,N/A,-2.59,,,,,,,,,,,,,
Right,P6,30,2,95.63,11.83,N/A,N/A,-4.89,,,,,,,,,,,,,
Right,P6,30,3,89.06,1.48,-9.63,N/A,-12.70,,,,,,,,,,,,,
Right,P6,30,3,95.07,N/A,-7.09,N/A,-6.53,,,,,,,,,,,,,
Right,P6,30,3,94.65,2.07,-4.86,N/A,-6.46,,,,,,,,,,,,,
Right,P6,30,3,97.08,0.46,-7.16,N/A,-7.28,,,,,,,,,,,,,
Right,P6,30,3,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,30,3,98.41,10.51,N/A,N/A,-14.98,,,,,,,,,,,,,
Right,P6,30,3,99.52,13.58,N/A,N/A,-16.59,,,,,,,,,,,,,
Right,P6,30,3,97.11,10.75,N/A,N/A,-14.62,,,,,,,,,,,,,
Right,P6,30,3,98.31,13.22,N/A,N/A,-14.13,,,,,,,,,,,,,
Right,P6,30,3,98.89,13.73,N/A,N/A,-14.33,,,,,,,,,,,,,
Right,P6,30,3,132.72,N/A,-5.38,5.44,N/A,,,,,,,,,,,,,
Right,P6,30,3,125.36,N/A,-4.85,2.52,N/A,,,,,,,,,,,,,
Right,P6,30,3,129.13,N/A,-6.75,3.87,N/A,,,,,,,,,,,,,
Right,P6,30,3,124.92,N/A,-5.90,1.16,-1.84,,,,,,,,,,,,,
Right,P6,30,3,124.83,N/A,-5.89,1.56,-1.32,,,,,,,,,,,,,
Right,P6,30,3,110.57,1.30,-2.19,N/A,-14.90,,,,,,,,,,,,,
Right,P6,30,3,106.34,2.24,N/A,N/A,-14.09,,,,,,,,,,,,,
Right,P6,30,3,107.00,1.67,-0.59,N/A,-14.32,,,,,,,,,,,,,
Right,P6,30,3,115.45,1.09,-6.18,N/A,-14.11,,,,,,,,,,,,,
Right,P6,30,3,100.87,3.23,N/A,N/A,-14.71,,,,,,,,,,,,,
Right,P6,30,3,78.09,10.15,N/A,1.05,-0.56,,,,,,,,,,,,,
Right,P6,30,3,81.47,8.37,N/A,1.72,-1.99,,,,,,,,,,,,,
Right,P6,30,3,78.90,9.90,N/A,N/A,-1.91,,,,,,,,,,,,,
Right,P6,30,3,81.63,9.07,N/A,1.29,N/A,,,,,,,,,,,,,
Right,P6,30,3,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P6,30,3,134.98,2.75,-6.25,2.60,-3.13,,,,,,,,,,,,,
Right,P6,30,3,89.06,1.48,-9.63,N/A,-12.70,,,,,,,,,,,,,
Right,P6,30,3,131.69,1.76,-6.06,2.85,-4.46,,,,,,,,,,,,,
Right,P6,30,3,134.17,3.48,-6.24,4.86,-1.87,,,,,,,,,,,,,
Right,P6,30,3,132.52,3.27,-8.26,3.19,-3.57,,,,,,,,,,,,,
Right,P6,30,3,92.12,0.78,-1.18,N/A,-8.43,,,,,,,,,,,,,
Right,P6,30,3,107.13,2.52,-3.56,N/A,-6.20,,,,,,,,,,,,,
Right,P6,30,3,92.50,0.73,-1.35,N/A,-7.30,,,,,,,,,,,,,
Right,P6,30,3,95.73,N/A,-3.86,N/A,-7.03,,,,,,,,,,,,,
Right,P6,30,3,94.63,N/A,-4.70,N/A,-6.30,,,,,,,,,,,,,
Right,P6,30,3,102.35,12.80,N/A,N/A,-13.39,,,,,,,,,,,,,
Right,P6,30,3,97.15,11.54,N/A,N/A,-12.92,,,,,,,,,,,,,
Right,P6,30,3,102.10,11.45,N/A,N/A,-12.33,,,,,,,,,,,,,
Right,P6,30,3,110.63,8.38,N/A,N/A,-10.10,,,,,,,,,,,,,
Right,P6,30,3,105.27,9.00,N/A,N/A,-11.82,,,,,,,,,,,,,
Right,P6,30,3,97.03,11.75,N/A,0.27,-1.38,,,,,,,,,,,,,
Right,P6,30,3,94.83,12.00,N/A,N/A,-1.91,,,,,,,,,,,,,
Right,P6,30,3,89.04,11.00,N/A,N/A,-1.52,,,,,,,,,,,,,
Right,P6,30,3,95.16,12.01,N/A,N/A,-2.34,,,,,,,,,,,,,
Right,P6,30,3,95.14,10.70,N/A,N/A,-1.99,,,,,,,,,,,,,
Right,P6,30,4,140.50,N/A,-11.10,13.14,N/A,,,,,,,,,,,,,
Right,P6,30,4,140.94,N/A,-11.27,15.74,N/A,,,,,,,,,,,,,
Right,P6,30,4,142.22,N/A,-11.26,16.86,N/A,,,,,,,,,,,,,
Right,P6,30,4,143.11,N/A,-12.48,24.58,N/A,,,,,,,,,,,,,
Right,P6,30,4,143.15,N/A,-11.74,19.64,N/A,,,,,,,,,,,,,
Right,P6,30,4,107.32,14.24,N/A,N/A,-13.42,,,,,,,,,,,,,
Right,P6,30,4,115.48,13.12,N/A,N/A,-12.97,,,,,,,,,,,,,
Right,P6,30,4,119.08,14.12,N/A,N/A,-16.62,,,,,,,,,,,,,
Right,P6,30,4,114.72,12.77,N/A,N/A,-18.23,,,,,,,,,,,,,
Right,P6,30,4,115.99,10.07,N/A,N/A,-11.89,,,,,,,,,,,,,
Right,P6,30,4,131.87,N/A,-5.58,N/A,-3.97,,,,,,,,,,,,,
